0.037109375,-0.07275390625,0.98876953125,0,83
-0.103515625,-0.09814453125,0.888671875,0,83
0.078125,0.14453125,1.05419921875,0,83
-0.09814453125,0.162109375,0.80517578125,0,83
-0.0244140625,0.087890625,0.76953125,0,83
-0.03564453125,0.04296875,1.31103515625,0,83
0.0986328125,-0.0029296875,0.95654296875,1,83
0.23291015625,-0.27685546875,0.85791015625,1,83
-0.20263671875,0.1787109375,0.86474609375,1,83
0.17724609375,-0.29052734375,1.15283203125,1,83
-0.17041015625,0.00390625,0.7958984375,1,83
-0.5595703125,0.02880859375,0.7626953125,2,83
-0.07080078125,0.03759765625,1.51806640625,2,83
-0.5615234375,-0.0224609375,0.9736328125,2,83
-0.41650390625,0.08203125,0.60693359375,2,83
0.2060546875,-0.1533203125,1.455078125,3,83
-0.04345703125,0.173828125,0.9775390625,3,83
-0.01025390625,0.02685546875,0.8447265625,3,83
0.529296875,-0.15380859375,1.63037109375,4,83
-0.16357421875,-0.02685546875,1.337890625,4,83
-0.32958984375,-0.322265625,0.60595703125,4,83
0.3642578125,0.0283203125,0.125,4,83
0.1181640625,0.228515625,1.44580078125,5,83
0.28369140625,-0.02880859375,1.29345703125,5,83
-0.25146484375,0.57470703125,1.17626953125,5,83
-0.27099609375,-0.08935546875,1.36865234375,6,83
0.7578125,0.142578125,0.9267578125,6,83
-0.0341796875,0.12744140625,0.7412109375,6,83
-0.626953125,0.275390625,0.5068359375,7,83
0.66748046875,-0.27587890625,1.20556640625,7,83
0.15478515625,0.1904296875,1.068359375,8,83
0.1875,-0.15234375,0.87109375,8,83
0.5068359375,-0.369140625,0.9189453125,8,83
0.23828125,-0.6005859375,0.90234375,9,83
0.01025390625,0.13134765625,0.3603515625,9,83
0.3134765625,0.24462890625,0.3974609375,10,83
0.01025390625,-0.14794921875,1.55908203125,10,83
0.72900390625,-0.00390625,1.39306640625,10,83
0.08203125,-0.919921875,0.5283203125,11,83
-0.17041015625,-0.1376953125,0.55078125,11,83
-0.609375,-0.37255859375,1.8515625,11,83
0.4091796875,-0.41162109375,1.06103515625,12,83
-0.00390625,-0.44677734375,0.826171875,12,83
0.095703125,-0.4501953125,0.72998046875,13,83
-0.09423828125,0.03173828125,1.06884765625,13,83
0.0244140625,0.060546875,1.412109375,13,83
0.4130859375,-0.45947265625,0.90625,14,83
-0.15576171875,-0.240234375,1.04833984375,14,83
0.6298828125,-0.0546875,1.546875,15,83
0.19775390625,0.09375,2.1455078125,15,83
-0.02685546875,-0.1650390625,0.80810546875,15,83
-0.0986328125,0.0302734375,1.0595703125,16,83
0.44384765625,0.0283203125,0.890625,16,83
-0.61865234375,-0.4853515625,0.24609375,17,83
-0.3671875,-0.35595703125,0.8203125,17,83
0.00830078125,-0.21044921875,1.296875,17,83
1.14453125,-0.14697265625,0.52197265625,18,83
-0.3955078125,-0.18994140625,1.1865234375,18,83
0.73095703125,0.2255859375,1.13720703125,19,83
-0.3173828125,0.14599609375,0.90185546875,19,83
0.2109375,0.63623046875,1.63525390625,20,83
-0.01611328125,-0.03271484375,1.90576171875,20,83
0.1455078125,0.08251953125,1.52978515625,20,83
0.04638671875,0.6796875,0.89111328125,21,83
0.75341796875,-0.38134765625,0.52783203125,21,83
